ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0030490	maturation of SSU-rRNA	106	-0.5998939389589255	-1.8810368920948488	1e-10	1.0121739130434783e-8	9.185354691075517e-9	768	tags=57%, list=17%, signal=48%	YJR002W/YLR441C/YIL091C/YCL059C/YGR251W/YLR186W/YOR056C/YGR214W/YML026C/YDR398W/YPL090C/YPL217C/YJL109C/YOR078W/YJL010C/YPL081W/YGL120C/YBR189W/YLR068W/YDL060W/YCR047C/YDL148C/YHR196W/YOR294W/YML093W/YOL010W/YCR057C/YLR048W/YDL153C/YDR025W/YKR057W/YGR145W/YDL083C/YDR299W/YGR103W/YKL099C/YLR435W/YLR388W/YPL126W/YBR247C/YLL011W/YPR144C/YPL012W/YEL026W/YNL132W/YHR169W/YGR081C/YIL069C/YJL069C/YGR271C-A/YER127W/YOR006C/YGR128C/YBL004W/YGL171W/YPR137W/YMR229C/YKL156W/YOR004W/YMR290C
BP	GO:0032543	mitochondrial translation	130	-0.5897803594376406	-1.8690399252253538	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1476	tags=79%, list=32%, signal=55%	YDL044C/YGL129C/YBR121C/YML129C/YML009C/YPR081C/YPL215W/YDR494W/YLR069C/YBR282W/YNL122C/YNL306W/YOR187W/YBR185C/YDR115W/YPR100W/YGR215W/YKL003C/YOR354C/YKL155C/YDR175C/YHR147C/YLR382C/YBR146W/YDL202W/YGR220C/YNR037C/YMR158W/YPL104W/YJL131C/YOR150W/YOR335C/YNL073W/YBR122C/YER050C/YNL081C/YNR036C/YHR059W/YHR038W/YNL284C/YMR193W/YDR041W/YGR165W/YPL040C/YLR204W/YNL177C/YJL062W-A/YLR439W/YCR003W/YCR046C/YNR022C/YEL050C/YLR067C/YGR084C/YKR006C/YPR047W/YPL173W/YMR188C/YBL090W/YDR347W/YMR066W/YDR268W/YBR251W/YHR189W/YOR158W/YNL137C/YMR024W/YJL096W/YKL167C/YPR166C/YDR116C/YBR268W/YGR076C/YKL170W/YMR282C/YCR071C/YLR312W-A/YPL097W/YIL093C/YBR120C/YHR091C/YPL013C/YMR286W/YGL143C/YKL194C/YOL023W/YDR237W/YLR139C/YPL183W-A/YKR085C/YHL004W/YDR337W/YKL138C/YOL033W/YDR036C/YDR282C/YNL252C/YNL185C/YDR194C/YJL063C/YHR011W/YGL068W/YJR101W
BP	GO:0006364	rRNA processing	265	-0.5634545881060986	-1.8489446467322288	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1040	tags=56%, list=23%, signal=46%	YFR001W/YHL033C/YGL246C/YLR196W/YNR046W/YKL180W/YNL022C/YKR063C/YGR158C/YMR128W/YMR285C/YGR090W/YKR024C/YCL054W/YOR145C/YNL147W/YLL045C/YPL266W/YOL144W/YNL232W/YJR002W/YLR029C/YLR441C/YER002W/YIL091C/YCL059C/YGR251W/YKL014C/YGL136C/YDR370C/YLR186W/YDL136W/YHR062C/YOL041C/YJR041C/YGL076C/YOR056C/YGR214W/YML026C/YDR398W/YPL090C/YHR081W/YPL217C/YLR175W/YJL109C/YDR091C/YOR078W/YOR243C/YGR280C/YER112W/YJL010C/YPR016C/YDR280W/YGR169C/YPL081W/YGL120C/YDL208W/YPL146C/YBR189W/YGR063C/YLR068W/YDL060W/YCR047C/YHR088W/YER146W/YGL078C/YDL148C/YGR150C/YHR196W/YOR294W/YDR478W/YML093W/YOL010W/YNL002C/YCR057C/YLR048W/YKL006W/YLR276C/YDL153C/YCR035C/YDL036C/YDR025W/YGL029W/YKR057W/YGR145W/YDL083C/YBR142W/YLR197W/YDR299W/YGR103W/YMR194W/YER006W/YKL099C/YLR435W/YDR412W/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YNR038W/YLR002C/YKL172W/YPL043W/YPL012W/YDL229W/YIL096C/YEL026W/YNL132W/YHR169W/YGR081C/YIL069C/YKR081C/YJL069C/YPL082C/YNL110C/YGR271C-A/YMR131C/YER127W/YOR006C/YOR272W/YIL133C/YGR128C/YBL004W/YLR409C/YNL096C/YGL171W/YDR365C/YNL075W/YJL033W/YEL055C/YER126C/YPR137W/YJL050W/YHR085W/YMR229C/YHR052W/YKL156W/YDL014W/YOR004W/YHR089C/YDR083W/YKL009W/YHR087W/YPL093W/YMR290C/YER131W/YGR159C
BP	GO:0140053	mitochondrial gene expression	153	-0.5764440836965209	-1.8461064610137983	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1476	tags=76%, list=32%, signal=54%	YDL044C/YGL129C/YBR121C/YML129C/YML009C/YPR081C/YPL215W/YDR494W/YLR069C/YBR282W/YNL122C/YNL306W/YOR187W/YDR065W/YBR185C/YDR115W/YMR098C/YPR100W/YGR215W/YKL003C/YOR354C/YMR228W/YKL155C/YDR175C/YHR147C/YLR382C/YBR146W/YDL202W/YGR220C/YNR037C/YMR158W/YPL104W/YJL131C/YOR150W/YOR335C/YCR065W/YNL073W/YBR122C/YER050C/YNL081C/YNR036C/YHR059W/YHR038W/YNL284C/YMR193W/YDR041W/YGR165W/YPL040C/YGL107C/YLR204W/YNL177C/YPR134W/YJL062W-A/YLR439W/YCR003W/YCR046C/YNR022C/YEL050C/YLR067C/YGR084C/YKR006C/YPR047W/YPL173W/YMR188C/YBL090W/YDR347W/YMR066W/YDR268W/YBR251W/YIR021W/YHR189W/YOR158W/YNL137C/YMR024W/YJL096W/YKR079C/YKL167C/YPR166C/YDR116C/YBR268W/YGR076C/YKL170W/YMR282C/YCR071C/YLR312W-A/YPL097W/YIL093C/YBR120C/YHR091C/YPL013C/YMR286W/YPL029W/YGL143C/YKL194C/YOL023W/YDL104C/YDR237W/YLR139C/YPL183W-A/YKR085C/YHL004W/YDR337W/YGR150C/YKL138C/YOL033W/YDR036C/YDR282C/YNL252C/YGL236C/YNL185C/YLR091W/YDR194C/YJL063C/YOR017W/YHR011W/YGL068W/YJR101W
BP	GO:0042254	ribosome biogenesis	371	-0.555084015432201	-1.838804555423413	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1074	tags=55%, list=23%, signal=46%	YLR397C/YBL026W/YOL121C/YDR064W/YFR001W/YHL033C/YGL246C/YLR196W/YNR046W/YDR432W/YKL180W/YNL022C/YGR034W/YKR063C/YGR158C/YMR128W/YMR285C/YGR090W/YGL099W/YNL178W/YJL061W/YKR024C/YCL054W/YOR145C/YLR204W/YFR031C-A/YNL147W/YOR224C/YNL113W/YLL045C/YPL266W/YLR439W/YLR344W/YOL144W/YBR154C/YNL232W/YMR269W/YER056C-A/YPR041W/YPR169W/YJR002W/YDR161W/YLR029C/YLR441C/YER002W/YIL091C/YMR066W/YCL059C/YGR251W/YKL014C/YGL136C/YDR370C/YLR186W/YDL136W/YHR062C/YPL226W/YIL110W/YNL137C/YOR234C/YOL041C/YJR041C/YGL076C/YOR056C/YGR214W/YOR185C/YML026C/YDR398W/YLR448W/YPL090C/YHR081W/YHR168W/YPL217C/YLR175W/YPL220W/YJL109C/YDR091C/YOR078W/YOR243C/YGR280C/YER112W/YJL010C/YPR016C/YDR280W/YGR169C/YPL081W/YGL120C/YPR187W/YDL208W/YPL146C/YJR063W/YBR189W/YER036C/YGR063C/YLR068W/YKR094C/YDL060W/YCR047C/YHR088W/YER146W/YPL183W-A/YGL078C/YDL148C/YGR150C/YHR196W/YOR294W/YDR478W/YML093W/YOL010W/YDR361C/YNL002C/YCR057C/YLR048W/YKL006W/YLR276C/YDL153C/YCR035C/YDL036C/YDR025W/YBR267W/YGL029W/YGR245C/YKR057W/YEL054C/YGR145W/YDL083C/YGR162W/YBR142W/YLR197W/YDR299W/YGR103W/YMR194W/YER006W/YKL099C/YLR435W/YDR412W/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YNR038W/YLR002C/YKL172W/YPL043W/YPL012W/YDL229W/YIL096C/YPR110C/YNR053C/YIL070C/YLL034C/YEL026W/YNL132W/YHR169W/YDR060W/YGR081C/YIL069C/YKR081C/YPR010C/YIR026C/YJL069C/YPL082C/YNL110C/YOR341W/YGR271C-A/YMR131C/YER127W/YOR006C/YOR272W/YIL133C/YGR128C/YBL004W/YLR409C/YNL248C/YNL096C/YGL171W/YHR170W/YOR206W/YLR221C/YDR365C/YNL075W/YJL033W/YEL055C/YER126C/YPR137W/YJL050W/YAL059W/YHR085W/YMR229C/YDR496C/YHR052W/YKL156W/YJL148W/YDL014W/YJL122W/YOR004W/YHR089C/YDR083W/YKL009W/YHR087W/YPL093W/YMR290C/YER131W/YGR159C
BP	GO:0042274	ribosomal small subunit biogenesis	126	-0.5710224805078835	-1.8039404497958158	1e-10	1.0121739130434783e-8	9.185354691075517e-9	889	tags=56%, list=19%, signal=46%	YOR145C/YNL147W/YPL266W/YMR269W/YJR002W/YLR441C/YIL091C/YCL059C/YGR251W/YLR186W/YPL226W/YNL137C/YOR056C/YGR214W/YML026C/YDR398W/YPL090C/YPL217C/YJL109C/YOR078W/YJL010C/YPL081W/YGL120C/YBR189W/YLR068W/YDL060W/YCR047C/YDL148C/YHR196W/YOR294W/YML093W/YOL010W/YCR057C/YLR048W/YDL153C/YDR025W/YKR057W/YGR145W/YDL083C/YDR299W/YGR103W/YKL099C/YLR435W/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YPL012W/YEL026W/YNL132W/YHR169W/YGR081C/YIL069C/YJL069C/YGR271C-A/YER127W/YOR006C/YGR128C/YBL004W/YNL096C/YGL171W/YNL075W/YPR137W/YMR229C/YKL156W/YOR004W/YMR290C/YGR159C
BP	GO:0016072	rRNA metabolic process	324	-0.5427904625379373	-1.7913310646858978	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1040	tags=53%, list=23%, signal=44%	YFR001W/YHL033C/YGL246C/YLR196W/YMR270C/YNR046W/YKL180W/YNL022C/YKR063C/YGR158C/YMR128W/YMR285C/YGR090W/YNL178W/YKR024C/YCL054W/YOR145C/YNL147W/YNL113W/YLL045C/YOR110W/YPL266W/YOL144W/YBR154C/YNL232W/YJR002W/YLR029C/YBL014C/YLR441C/YER002W/YIL091C/YBR123C/YML127W/YCL059C/YGR251W/YKL014C/YGL136C/YDR370C/YLR186W/YDL136W/YHR062C/YLR418C/YOL041C/YJR041C/YGL076C/YOL145C/YOR056C/YGR214W/YML026C/YDR398W/YPL090C/YHR081W/YPL217C/YLR175W/YJL109C/YDR091C/YOR078W/YOR243C/YGR280C/YER112W/YAL001C/YJL010C/YPR016C/YDR280W/YGR169C/YPL081W/YML043C/YGL120C/YPR187W/YDL208W/YPL146C/YJR063W/YBR189W/YER148W/YGR063C/YLR068W/YDL060W/YCR047C/YHR088W/YER146W/YGL078C/YDL148C/YGR150C/YHR196W/YOR294W/YDR478W/YML093W/YOL010W/YOR295W/YNL002C/YCR057C/YLR048W/YKL006W/YLR276C/YDL153C/YCR035C/YDL036C/YDR025W/YGL029W/YKR057W/YGR145W/YDL083C/YBR142W/YLR197W/YDR299W/YGR103W/YMR194W/YER006W/YKL099C/YLR435W/YDR412W/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YNR038W/YLR002C/YKL172W/YPL043W/YPL012W/YDL229W/YIL096C/YPR110C/YEL026W/YNL132W/YHR169W/YGR081C/YIL069C/YMR233W/YKR081C/YPR010C/YJL069C/YPL082C/YNL110C/YOR341W/YGR271C-A/YMR131C/YER127W/YOR006C/YOR272W/YIL133C/YGR128C/YBL004W/YLR409C/YNL248C/YNL096C/YGL171W/YDR365C/YNL075W/YJL033W/YEL055C/YER126C/YPR137W/YJL050W/YHR085W/YMR229C/YHR052W/YKL156W/YJL148W/YDL014W/YOR004W/YHR089C/YDR083W/YKL009W/YHR087W/YPL093W/YMR290C/YER131W/YGR159C
BP	GO:0022613	ribonucleoprotein complex biogenesis	446	-0.527010061780891	-1.7556601677705423	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1074	tags=51%, list=23%, signal=43%	YLR397C/YBL026W/YOL121C/YDR064W/YFR001W/YHL033C/YLR323C/YGL246C/YLR196W/YNR046W/YDR432W/YKL180W/YNL022C/YGR034W/YKR063C/YGR158C/YPR057W/YMR128W/YMR285C/YGR090W/YGL099W/YBR152W/YLL036C/YNL178W/YJL061W/YKR024C/YCL054W/YOR145C/YCR077C/YLR204W/YFR031C-A/YOR159C/YNL147W/YOR224C/YNL113W/YLL045C/YPL266W/YLR439W/YLR344W/YOL144W/YBR154C/YNL232W/YMR269W/YER056C-A/YPR041W/YPR169W/YJR002W/YDR161W/YLR029C/YLR441C/YER002W/YIL091C/YMR066W/YCL059C/YGR251W/YKL014C/YGL136C/YDR370C/YLR186W/YDL136W/YHR062C/YPL226W/YGR091W/YIL110W/YLR325C/YNL137C/YOR234C/YOL041C/YJR041C/YGL076C/YOR056C/YMR309C/YGR214W/YOR185C/YML026C/YDR398W/YLR448W/YPL090C/YHR081W/YHR168W/YPL217C/YLR175W/YPL220W/YJL109C/YDR091C/YOR078W/YOR243C/YBR055C/YGR280C/YER112W/YDR235W/YJL010C/YPR016C/YHR086W/YDR280W/YGR169C/YPL081W/YMR186W/YDR429C/YGL120C/YPR187W/YDL208W/YPL146C/YJR063W/YOR361C/YBR189W/YER036C/YGR063C/YLR068W/YKR094C/YDL060W/YCR047C/YHR088W/YER146W/YPL183W-A/YGL078C/YDL148C/YGR150C/YHR196W/YOR294W/YDR478W/YML093W/YOL010W/YPR163C/YDR361C/YNL002C/YCR057C/YLR048W/YKL006W/YLR276C/YDL153C/YFR005C/YCR035C/YDL036C/YDR025W/YBR267W/YGL029W/YGR245C/YKR057W/YEL054C/YOR204W/YGR145W/YDL083C/YGR162W/YBR142W/YML046W/YLR197W/YBR079C/YDR299W/YGR103W/YMR194W/YER006W/YKL099C/YLR435W/YDR412W/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YNR038W/YLR002C/YGR074W/YKL172W/YPL043W/YPL012W/YDL229W/YIL096C/YPR110C/YNR053C/YIL070C/YLL034C/YEL026W/YNL132W/YHR169W/YDR060W/YGR081C/YIL069C/YKR081C/YPR010C/YPL240C/YIR026C/YJL069C/YPL082C/YNL110C/YOR341W/YGR271C-A/YMR131C/YER127W/YOR006C/YOR272W/YIL133C/YGR128C/YBL004W/YLR409C/YNL248C/YNL096C/YGL171W/YHR170W/YOR206W/YLR221C/YDR365C/YNL075W/YJL033W/YEL055C/YER126C/YPR137W/YJL050W/YAL059W/YHR085W/YMR229C/YDR496C/YHR052W/YKL156W/YER063W/YJL148W/YDL014W/YJL122W/YOR004W/YHR089C/YDR083W/YKL009W/YHR087W/YPL093W/YMR290C/YER131W/YGR159C
CC	GO:0098798	mitochondrial protein-containing complex	150	-0.5488965396621134	-1.7549714998136932	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1700	tags=76%, list=37%, signal=50%	YNL100W/YBR262C/YLR163C/YMR056C/YNL070W/YJR113C/YFR011C/YDL045W-A/YNL131W/YMR225C/YHR024C/YGL129C/YOR330C/YHR083W/YML009C/YPL215W/YPL098C/YDR494W/YBR282W/YNL122C/YNL306W/YDR115W/YDR296W/YPR100W/YGR215W/YEL020W-A/YKL003C/YGR181W/YMR228W/YNL005C/YKL155C/YDL217C/YJR135W-A/YDR175C/YHR147C/YBR146W/YDL202W/YPR024W/YGR220C/YNR037C/YMR158W/YKL192C/YOR150W/YKR065C/YBR122C/YER050C/YNL081C/YNR036C/YHR059W/YLR099W-A/YJL104W/YNL284C/YMR203W/YMR193W/YDR041W/YGR165W/YLR204W/YJR045C/YNL177C/YLR439W/YCR003W/YIL022W/YMR287C/YMR035W/YCR046C/YNR022C/YNR017W/YEL050C/YGR084C/YNL121C/YKR006C/YPL173W/YMR188C/YBL090W/YDR347W/YBR251W/YPL099C/YOR158W/YNL137C/YMR024W/YJL096W/YDR322W/YKL167C/YPR166C/YDR116C/YBR268W/YOR232W/YGR076C/YKL170W/YOR045W/YCR071C/YLR312W-A/YIL093C/YBR120C/YPL013C/YMR286W/YPL029W/YGR082W/YHR005C-A/YDR237W/YPL183W-A/YKR085C/YHL004W/YDR337W/YKL138C/YDR036C/YPR133W-A/YNL252C/YNL185C/YPL063W/YJL063C/YLR008C/YGL068W/YJR101W
CC	GO:1990904	ribonucleoprotein complex	484	-0.5137591044942575	-1.7153588921398222	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1666	tags=65%, list=36%, signal=46%	YGR118W/YDR012W/YIL061C/YDR206W/YOR312C/YMR116C/YJL177W/YPR101W/YPR102C/YDL213C/YAL035W/YNL282W/YCL031C/YHR165C/YML063W/YDR364C/YJR113C/YER172C/YGL123W/YNL124W/YJR007W/YCL011C/YDL045W-A/YLR367W/YGR006W/YDR312W/YGR027C/YMR225C/YDL087C/YDL043C/YPL131W/YPR143W/YKL173W/YLR424W/YGL129C/YNL308C/YHR072W-A/YML009C/YBR181C/YDR494W/YOR369C/YKL183W/YJL124C/YBR282W/YNL122C/YNL306W/YLR333C/YOR182C/YGR085C/YOR119C/YPL237W/YDR447C/YDR115W/YMR288W/YDR418W/YDL061C/YLR318W/YDR296W/YHL001W/YPR100W/YGR215W/YER102W/YKL003C/YPR182W/YGR093W/YOR293W/YDR450W/YNL005C/YKL155C/YDR175C/YER025W/YHR147C/YBR191W/YGR030C/YBR146W/YDL202W/YBR233W/YGR220C/YBR119W/YFL017W-A/YNR037C/YGL135W/YMR158W/YLR397C/YBL026W/YOL121C/YDR064W/YOR150W/YFR001W/YHL033C/YLR323C/YPL243W/YDR432W/YPL210C/YKL180W/YDL084W/YOL120C/YBR122C/YGR034W/YKR063C/YPR057W/YER050C/YNL081C/YNR036C/YDR240C/YMR128W/YHR059W/YGR090W/YGL099W/YBR152W/YLL036C/YNL178W/YNL284C/YMR193W/YDR041W/YGR165W/YCL054W/YOR145C/YCR077C/YLR204W/YFR031C-A/YOR159C/YNL147W/YNL177C/YLL045C/YPL266W/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YPR041W/YEL050C/YNL301C/YGR084C/YKR006C/YJR002W/YPL173W/YLR029C/YLR441C/YER002W/YPR152C/YIL091C/YER117W/YMR188C/YBL090W/YDR347W/YBR251W/YCL059C/YIR021W/YGR251W/YPL064C/YLR186W/YDL136W/YOR158W/YHR062C/YGR091W/YLR325C/YNL137C/YOR234C/YMR024W/YJL096W/YOL041C/YGL076C/YDR322W/YNL245C/YOR056C/YMR309C/YGR214W/YKL167C/YJL190C/YPR166C/YDR116C/YMR125W/YBR268W/YML026C/YDR398W/YGR076C/YLR448W/YPL090C/YPL217C/YLR175W/YPL220W/YJL109C/YKR022C/YKL170W/YOR078W/YBR055C/YIL009C-A/YER112W/YCR071C/YDR235W/YLR312W-A/YJL010C/YPR016C/YBL027W/YIL093C/YHR086W/YPL013C/YMR286W/YER029C/YPL081W/YLR061W/YDL098C/YDR429C/YGL120C/YDL208W/YJR094W-A/YOR361C/YBR189W/YKR094C/YDL060W/YHR088W/YDR237W/YER146W/YPL183W-A/YKR085C/YHL004W/YGL078C/YDL148C/YDR337W/YHR196W/YOR294W/YKL138C/YDR478W/YML093W/YOL010W/YDR036C/YNL002C/YDL051W/YCR057C/YLR048W/YKL006W/YDL153C/YFR005C/YDR025W/YBR267W/YGL029W/YKR057W/YEL054C/YNL252C/YMR242C/YGR145W/YDL083C/YML046W/YGL147C/YNL185C/YLR197W/YBR079C/YDR299W/YDL082W/YGR103W/YMR194W/YER006W/YKL099C/YLR388W/YPL126W/YKR060W/YBR247C/YLL011W/YPR144C/YNR038W/YLR002C/YGR074W/YKL172W/YPL012W/YJL063C/YNR053C/YLL034C/YEL026W/YNL132W/YHR169W/YDR060W/YGR081C/YIL069C/YKR081C/YDL030W/YGL068W/YJL069C/YJR101W/YNL110C/YER127W/YOR272W/YIL133C/YGR128C/YBL004W/YLR409C/YNL096C/YDR471W/YGL171W/YOR206W/YLR406C/YLR221C/YNL075W/YJL033W/YER126C/YPR137W/YAL059W/YMR229C/YNL175C/YDR496C/YHR052W/YDR174W/YKL156W/YDL014W/YOR004W/YHR089C/YKL009W/YPL093W/YMR290C/YER131W
MF	GO:0003735	structural constituent of ribosome	219	-0.5085555194537498	-1.6564422272234212	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1384	tags=62%, list=30%, signal=45%	YBR181C/YDR494W/YOR369C/YBR282W/YNL122C/YNL306W/YLR333C/YOR182C/YGR085C/YDR447C/YDR115W/YDR418W/YDL061C/YDR296W/YHL001W/YPR100W/YGR215W/YER102W/YKL003C/YOR293W/YDR450W/YNL005C/YKL155C/YDR175C/YHR147C/YBR191W/YBR146W/YDL202W/YGR220C/YNR037C/YGL135W/YMR158W/YOL121C/YDR064W/YOR150W/YHL033C/YKL180W/YOL120C/YBR122C/YGR034W/YER050C/YNL081C/YNR036C/YHR059W/YNL178W/YNL284C/YMR193W/YDR041W/YGR165W/YLR204W/YFR031C-A/YNL177C/YLL045C/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YEL050C/YNL301C/YGR084C/YKR006C/YPL173W/YLR029C/YLR441C/YER117W/YMR188C/YBL090W/YDR347W/YBR251W/YDL136W/YOR158W/YLR325C/YNL137C/YOR234C/YMR024W/YJL096W/YGL076C/YDR322W/YGR214W/YKL167C/YJL190C/YPR166C/YDR116C/YBR268W/YML026C/YGR076C/YLR448W/YPL090C/YPL220W/YKL170W/YCR071C/YLR312W-A/YBL027W/YIL093C/YPL013C/YMR286W/YPL081W/YLR061W/YJR094W-A/YBR189W/YKR094C/YDR237W/YPL183W-A/YKR085C/YHL004W/YDR337W/YKL138C/YDR036C/YNL002C/YLR048W/YKL006W/YDR025W/YKR057W/YEL054C/YNL252C/YMR242C/YDL083C/YGL147C/YNL185C/YDL082W/YMR194W/YLR388W/YJL063C/YIL069C/YGL068W/YJR101W/YIL133C/YNL096C/YDR471W/YLR406C/YKL156W/YER131W
CC	GO:0044391	ribosomal subunit	225	-0.50567645592334165	-1.6493746878450377	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1666	tags=69%, list=36%, signal=46%	YGR118W/YDR012W/YOR312C/YMR116C/YJL177W/YPR102C/YAL035W/YML063W/YJR113C/YGL123W/YDL045W-A/YLR367W/YGR027C/YMR225C/YPL131W/YGL129C/YML009C/YBR181C/YDR494W/YOR369C/YBR282W/YNL122C/YNL306W/YLR333C/YOR182C/YGR085C/YDR447C/YDR115W/YDR418W/YDL061C/YDR296W/YHL001W/YPR100W/YGR215W/YER102W/YKL003C/YOR293W/YDR450W/YNL005C/YKL155C/YDR175C/YHR147C/YBR191W/YBR146W/YDL202W/YGR220C/YNR037C/YGL135W/YMR158W/YOL121C/YDR064W/YOR150W/YHL033C/YKL180W/YOL120C/YBR122C/YGR034W/YER050C/YNL081C/YNR036C/YHR059W/YGL099W/YNL178W/YNL284C/YMR193W/YDR041W/YGR165W/YCR077C/YLR204W/YFR031C-A/YNL177C/YLL045C/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YEL050C/YNL301C/YGR084C/YKR006C/YPL173W/YLR029C/YLR441C/YER117W/YMR188C/YBL090W/YDR347W/YBR251W/YDL136W/YOR158W/YLR325C/YNL137C/YOR234C/YMR024W/YJL096W/YGL076C/YDR322W/YGR214W/YKL167C/YJL190C/YPR166C/YDR116C/YBR268W/YML026C/YGR076C/YLR448W/YPL090C/YPL220W/YKL170W/YCR071C/YLR312W-A/YBL027W/YIL093C/YPL013C/YMR286W/YPL081W/YLR061W/YJR094W-A/YBR189W/YKR094C/YDR237W/YPL183W-A/YKR085C/YHL004W/YDR337W/YKL138C/YDR036C/YNL002C/YLR048W/YKL006W/YDR025W/YKR057W/YEL054C/YNL252C/YMR242C/YDL083C/YGL147C/YNL185C/YDL082W/YMR194W/YLR388W/YJL063C/YIL069C/YGL068W/YJR101W/YIL133C/YNL096C/YDR471W/YLR406C/YDR496C/YKL156W/YER131W
BP	GO:0006412	translation	446	-0.4521720227901421	-1.506347728372102	1e-10	1.0121739130434783e-8	9.185354691075517e-9	1832	tags=61%, list=40%, signal=41%	YCR024C/YKL139W/YDR266C/YDL207W/YLR340W/YBL087C/YGR054W/YDR332W/YFL022C/YCR031C/YNL016W/YGR148C/YDR462W/YER074W/YDR117C/YOR168W/YHR141C/YNL162W/YKR026C/YGR118W/YDR012W/YDR206W/YOR312C/YMR116C/YCR093W/YJL177W/YPR102C/YAL035W/YHR020W/YGL194C/YNR045W/YBR143C/YGR173W/YML063W/YMR257C/YJR113C/YGL123W/YJR007W/YDL045W-A/YGR169C-A/YLR367W/YBL076C/YNL001W/YGR027C/YMR225C/YNL209W/YNL255C/YPL131W/YDL044C/YGL129C/YBR121C/YJR066W/YML129C/YML009C/YOL139C/YDR515W/YPR081C/YPL215W/YBR181C/YDR494W/YOR369C/YIL064W/YLR069C/YBR282W/YNL122C/YNL306W/YLR333C/YOR182C/YOR187W/YGR085C/YBR185C/YPL237W/YDR447C/YDR115W/YDR418W/YPL105C/YDL061C/YHL001W/YPR100W/YGR215W/YER102W/YKL003C/YNL288W/YOR354C/YOR293W/YDR450W/YNL005C/YKL155C/YDR175C/YER025W/YHR147C/YLR382C/YML014W/YBR191W/YGL173C/YBR146W/YDL202W/YKL166C/YGR220C/YMR080C/YNR037C/YGL135W/YMR158W/YLR289W/YPL104W/YOL121C/YDR064W/YJL131C/YOR150W/YOR335C/YFR001W/YHL033C/YOL097C/YDR432W/YDR404C/YKL180W/YNL073W/YOL120C/YBR122C/YGR034W/YNL063W/YAL003W/YER050C/YNL081C/YNR036C/YPL074W/YHR059W/YMR064W/YHR038W/YAL036C/YNL178W/YOR276W/YNL284C/YMR193W/YDR041W/YGR165W/YER087W/YCR077C/YPL040C/YGL107C/YLR204W/YFR031C-A/YNL177C/YJL062W-A/YLL045C/YLR439W/YLR344W/YCR003W/YPL079W/YCR046C/YER056C-A/YNR022C/YPR041W/YEL050C/YNL301C/YLR067C/YGR084C/YKR006C/YDR152W/YPR047W/YPL173W/YLR029C/YLR441C/YER117W/YMR188C/YBL090W/YDR347W/YMR066W/YBR101C/YDR268W/YBR251W/YHR189W/YBR271W/YDL136W/YOR158W/YPL226W/YIL110W/YLR325C/YNL137C/YOR234C/YMR024W/YOR091W/YJL096W/YGL076C/YMR309C/YGR214W/YKL167C/YJL190C/YPR166C/YDR116C/YBR268W/YML026C/YGR076C/YLR448W/YPL090C/YHR168W/YPL220W/YPL160W/YDR091C/YKL170W/YMR282C/YCR071C/YLR312W-A/YPR016C/YPL097W/YBL027W/YIL093C/YBR120C/YHR091C/YPL013C/YMR286W/YPL081W/YLR061W/YGL143C/YDR429C/YJL087C/YGL169W/YKL194C/YOL023W/YJR094W-A/YOR361C/YBR189W/YKR094C/YDR237W/YLR139C/YPL183W-A/YKR085C/YGR171C/YHL004W/YDR337W/YBL032W/YBR061C/YKL138C/YOL033W/YPR163C/YDR036C/YDR282C/YKL081W/YLR048W/YKL006W/YDR025W/YNR069C/YDL160C/YKR057W/YEL054C/YNL252C/YOR204W/YMR242C/YDL083C/YGR162W/YGR264C/YGL147C/YNL185C/YBR079C/YDL082W/YMR194W/YLR388W/YDR194C/YLR249W/YDL229W/YJL063C/YHR011W/YIL069C/YGL068W/YJR101W/YIL133C/YNL096C/YDR471W/YLR212C/YLR406C/YDR496C/YKL156W/YAL005C/YER131W
